call_day,ai_score,sunbiz_status,status,notes,name,owner_name,phone,category,address,locality,is_chain,website
28,0,Scrape Error,New,,Mechanical A/C Designs,,(727) 333-7460,HVAC Contractors,1141 San Remo Dr,"Largo, FL 33770",False,https://mechacdesigns.com/
43,0,ACTIVE,New,,McGowan Thomas H PA,,(727) 821-8900,Law Firms,150 2nd Ave N,"Saint Petersburg, FL 33701",False,https://mcgowanlaw.us/
24,0,ACTIVE,New,,Maynard's Cutting Crew,,(727) 327-9654,Landscaping Services,4821 26th Ave S,"Saint Petersburg, FL 33711",False,http://www.bestpestmanagement.com/
49,0,Scrape Error,New,,Maykel Art Gallery,,(727) 608-0804,Furniture Stores,107 107th Ave,"Treasure Island, FL 33706",False,http://www.facebook.com/MaykelArtGallery
30,0,ACTIVE,New,,"Maya, Kristine, DPT",,(727) 461-6026,Physical Therapy,8839 Bryan Dairy Rd,"Largo, FL 33777",False,
35,0,ACTIVE,New,,Mavrealty,,(727) 314-3942,Real Estate Agents,232 Indian Rocks Rd N,"Belleair Bluffs, FL 33770",False,https://www.belleairlargohotel.com/
48,0,ACTIVE,New,,Matter Bros Furniture,,(727) 577-6660,Furniture Stores,7801 US Highway 19 N,"Pinellas Park, FL 33781",False,https://www.matterbrothersfurniture.com/furniture-store-pinellas-park.inc
37,0,ACTIVE,New,,"Matlock, Katherine, DO",,(727) 596-9490,Doctors,12899 Walsingham Rd,"Largo, FL 33774",False,https://baycare.org/doctors/m/k/katherine-matlock
38,0,ACTIVE,New,,"Matlock, Katherine E, DO",,(727) 596-9490,Doctors,12046 Indian Rocks Rd,"Largo, FL 33774",False,http://www.newimagederm.com/
41,0,ACTIVE,New,,Master Pool Care,,(727) 698-3234,Pool Cleaning Services,,,False,
37,0,ACTIVE,New,,MBW Investors,,(727) 532-8307,Real Estate Agents,2480 E Bay Dr,"Largo, FL 33771",False,https://www.belleairlargohotel.com/
34,0,ACTIVE,New,,M K J Marketing,,(727) 524-8100,Marketing Agencies,1501 Belcher Rd S,"Largo, FL 33771",False,https://www.mkjmarketing.com/
37,0,ACTIVE,New,,Kimberly Dao,,(727) 394-5650,Doctors,8839 Bryan Dairy Rd Ste 200,"Largo, FL 33777",False,http://www.suncoastfamilymed.com/
34,0,ACTIVE,New,,Kyle Vena,,(727) 564-8724,Marketing Agencies,2310 Tall Pines Dr Ste 220,"largo, FL 33771",False,https://tbnewsandlifestyles.com/
29,0,ACTIVE,New,,"Lauren Elizabeth Biestek, DC",,(727) 397-3000,Chiropractors,10720 Park Blvd Ste A,"Seminole, FL 33772",False,http://banackichiropractic.com/
29,0,ACTIVE,New,,Latorre Wellness Center,,(727) 321-6130,Chiropractors,2150 49th St N,"Saint Petersburg, FL 33710",False,http://latorrewellnesscenter.com/
44,0,ACTIVE,New,,Larson & Larson PA,,(727) 546-0660,Law Firms,11199 69th St,"Largo, FL 33773",False,http://www.larsonpatentlaw.com/
39,0,ACTIVE,New,,Larsen's Pool & Spa,,(727) 786-7665,Pool Cleaning Services,9909 Race Track Rd,"Tampa, FL 33626",False,https://www.larsenspoolandspa.com/privacy-statement
30,0,ACTIVE,New,,Larocca Injury Centers,,(727) 202-8915,Chiropractors,5058 66th St N,"Saint Petersburg, FL 33709",False,https://www.laroccainjury.net/
30,0,ACTIVE,New,,Largo the Best Roofers,,(727) 287-6186,Roofing Contractors,2683 Roosevelt Blvd,"Clearwater, FL 33760",False,http://www.blueskyroofingpros.com/
37,0,ACTIVE,New,,Largo Eclectic Mall,,(727) 584-4174,Boutiques,211 Missouri Ave N,"Largo, FL 33770",False,https://www.shabbytochic.org/contact
45,0,ACTIVE,New,,"Lane Douglas Ziegler, DO",,(727) 397-9641,Doctors,8787 Bryan Dairy Rd Ste 210,"Largo, FL 33777",False,http://floridacancerspecialists.com/
32,0,ACTIVE,New,,LaRocca Injury Centers,,(727) 797-7090,Physical Therapy,2017 Drew St,"Clearwater, FL 33765",False,https://www.laroccainjury.com/
50,0,ACTIVE,New,,"Kylen Hughes, DDS",,(727) 394-6064,Dentists,9200 113th St,"Seminole, FL 33772",False,http://www.thesmiledesign.com/
39,0,Scrape Error,New,,Kuhn Allen R Md,,(727) 394-5560,Doctors,8787 Bryan Dairy Rd,"Seminole, FL 33777",False,https://baycare.org/doctors/k/a/allen-r-kuhn
31,0,ACTIVE,New,,M A C Therapy,,(727) 723-3888,Physical Therapy,28469 US Highway 19 N,"Clearwater, FL 33761",False,https://www.mactherapies.com/
44,0,ACTIVE,New,,"Kritos Vasiloudes, MD",,(727) 588-5704,Doctors,201 14th St SW,"Largo, FL 33770",False,https://www.academicallderm.com/
29,0,ACTIVE,New,,"Korte, Angela",,(727) 391-3561,Chiropractors,1531 S Missouri Ave,"Clearwater, FL 33756",False,
24,0,ACTIVE,New,,"Kopakin, Jason M, DMD",,(727) 308-6224,Dentists,8475 Seminole Blvd,"Seminole, FL 33772",False,http://boulevard-dental.com/
30,0,ACTIVE,New,,"Kombrinck, Jason B, PT",,(727) 532-0005,Physical Therapy,3690 E Bay Dr,"Largo, FL 33771",False,https://physicaltherapynow.com/largo
27,0,ACTIVE,New,,Kolettis Elias M Kolettis,,(727) 738-8410,Medical Clinics,2135 NE Coachman Rd,"Clearwater, FL 33765",False,https://discspinecare.com/
37,0,ACTIVE,New,,Kkp Real Estate Holdings,,(727) 431-3114,Real Estate Agents,13777 Belcher Rd S,"Largo, FL 33771",False,https://www.echelonre.com/
46,0,ACTIVE,New,,Kits Lil Gift Shop,,(727) 330-8326,Gift Shops,PO Box 2391,"Dunedin, FL 34697",False,http://www.citrusblossomcandles.com/
36,0,ACTIVE,New,,"Kirsten Lea Cooper, MD",,(727) 398-7701,Doctors,13220 Starkey Rd Ste 500,"Largo, FL 33773",False,https://doctors.wellmedhealthcare.com/details/149619
38,0,Scrape Error,New,,"King, Marilyn Y, MD",,(727) 391-6296,Doctors,8839 Bryan Dairy Rd Ste 200,"Seminole, FL 33777",False,http://cccheart.com/
35,0,ACTIVE,New,,Kimmy D's 49th St Cafe,,(727) 572-4949,Cafes,12211 49th St N,"Clearwater, FL 33762",False,http://www.kimmyds.com/
46,0,ACTIVE,New,,Law Office of Mark Schleben,,(727) 443-3600,Law Firms,801 W Bay Dr,"Largo, FL 33770",False,https://schlebenlaw.com/
44,0,ACTIVE,New,,Law Offices of Jill McDonald,,(727) 231-4300,Law Firms,7500 65th St N,"Pinellas Park, FL 33781",False,http://www.jillmcdonald.com/
44,0,ACTIVE,New,,"Law Offices of Tara J Scott, P.A.",,(727) 329-8741,Law Firms,8950 Dr Martin Luther King Jr St N Ste 130,"Saint Petersburg, FL 33702",False,http://tarajscott.com/
24,0,ACTIVE,New,,Lawn & Tree Salon,,(727) 557-7481,Landscaping Services,7141 55th St N,"Pinellas Park, FL 33781",False,http://lawnandtreesalon.com/
31,0,ACTIVE,New,,Lucky Cup Coffee,,(727) 474-5641,Cafes,201 Main St,"Safety Harbor, FL 34695",False,http://www.athensrestaurantfl.com/
48,0,ACTIVE,New,,Low Tide Lounge,,(727) 202-6824,Bars,2902 Beach Blvd S,"Gulfport, FL 33707",False,https://www.lowtidekavabar.com/contact-us
26,0,ACTIVE,New,,Louri R Hassinger PA,,(727) 393-2002,Medical Clinics,10237 Bay Pines Blvd,"Saint Petersburg, FL 33708",False,http://boleycenters.org/
41,0,ACTIVE,New,,"Lopez Domingue, Maria V, MD",,(727) 586-5355,Doctors,12170 Seminole Blvd,"Largo, FL 33778",False,http://stpetepediatrics.com/
48,0,ACTIVE,New,,Lolita's Wine Market,,(727) 505-0503,Bars,16 18th St S,"St Petersburg, FL 33712",False,https://www.facebook.com/lolitaswinemarket
39,0,Scrape Error,New,,"Lolita Ontiveros, MD",,(727) 391-6296,Doctors,8787 Bryan Dairy Rd Ste 250,"Largo, FL 33777",False,https://baycare.org/doctors/o/l/lolita-t-ontiveros
36,0,ACTIVE,New,,"Lofgren, Gene",,(727) 804-5054,Real Estate Agents,8668 Park Blvd,"Seminole, FL 33777",False,https://www.belleairlargohotel.com/
45,0,ACTIVE,New,,Ll Holdings Of Tampa Inc,,(727) 581-1324,Law Firms,801 W Bay Dr,"Largo, FL 33770",False,http://davidellislaw.com/
34,0,ACTIVE,New,,"Livesey, Chelsea A",,(727) 541-2520,Physical Therapy,6250 Park Blvd N,"Pinellas Park, FL 33781",False,http://meilus.com/
39,0,ACTIVE,New,,"Liudmila Buell, MD",,(727) 559-0895,Doctors,1345 W Bay Dr Ste 202,"Largo, FL 33770",False,https://doctors.wellmedhealthcare.com/details/149436
46,0,ACTIVE,New,,Little Fruit Basket,,(727) 822-4475,Gift Shops,533 Central Ave,"St Petersburg, FL 33701",False,http://www.angelonesflowers.com/feature.asp?srccode=NYP
31,0,ACTIVE,New,,Lindy's Tea Rooms,,(727) 224-2911,Cafes,2869 20th Ave N,"Saint Petersburg, FL 33713",False,https://www.lindystearoom.com/
32,0,ACTIVE,New,,Lighthouse Sales & Marketing,,(727) 443-1400,Marketing Agencies,1130 Cleveland St,"Clearwater, FL 33755",False,https://agentlinkmarketing.com/recruitment-how-tos
36,0,ACTIVE,New,,Lighter Leash,,(727) 584-2093,Boutiques,1990 Lake Ave SE,"Largo, FL 33771",False,http://lighterleash.com/
34,0,ACTIVE,New,,LifeWorks Wellness Center,,(727) 466-6789,Wellness Center,301 Turner St,"Clearwater, FL 33756",False,http://www.drminkoff.com/contact-us
40,0,ACTIVE,New,,"Ley, Kevin Alan, AGT",,(727) 470-7737,Insurance Agencies,801 W Bay Dr,"Largo, FL 33770",False,https://reps.primerica.com/fl/largo/kevin-alan-ley
32,0,ACTIVE,New,,Level 6 Marketing,,(727) 210-6600,Marketing Agencies,19321 Us Highway 19 N,"Clearwater, FL 33764",False,https://www.level6.com/contact
24,0,ACTIVE,New,,"Lester Castillo, DMD",,(727) 308-6224,Dentists,8475 Seminole Blvd,"Seminole, FL 33772",False,https://www.boulevard-dental.com/
48,0,ACTIVE,New,,Lee Claxton Certified Arborist,,(727) 251-4535,Landscaping Services,,"Pinellas Park, FL 33781",False,https://www.leeclaxtoncertifiedarborist.com/contact
24,0,Unknown,New,,Lawn Jockey,,(727) 238-7240,Landscaping Services,140 Island Way # 150,"Clearwater Beach, FL 33767",False,http://www.bestpestmanagement.com/
23,0,ACTIVE,New,,Lawn Care Saint Petersburg,,(727) 623-0718,Landscaping Services,2454 9th Ave N,"Saint Petersburg, FL 33713",False,https://stpeteahuc.com/our-hospital/our-location
47,0,ACTIVE,New,,Home2 Suites by Hilton Clearwater St. Petersburg Ulmerton Rd,,(727) 329-8433,Hotels,4485 Ulmerton Rd,"Clearwater, FL 33762",False,https://www.hilton.com/en/hotels/tpackht-home2-suites-clearwater-st-petersburg-ulmerton-rd/?SEO_id=YEXTN-AMER-HT-TPACKHT&y_source=1_MTAxMjczNDA5Ni01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
26,0,Scrape Error,New,,Hunter Ventilation & Air Conditioning Inc,,(727) 532-4822,HVAC Contractors,6273 147th Ave N,"Clearwater, FL 33760",False,http://hvaccurbs.com/
34,0,ACTIVE,New,,Hollowell Marketing,,(727) 698-4031,Marketing Agencies,12277 Eldon Dr,"Largo, FL 33774",False,https://tbnewsandlifestyles.com/
51,0,ACTIVE,New,,Fort Knox Bar & Grill,,(727) 397-2553,Bars,17850 Gulf Blvd,"Redington Shores, FL 33708",False,https://www.facebook.com/Reds-On-The-Blvd-111644132207985
39,0,ACTIVE,New,,For the Love of Boutique,,(727) 581-0700,Clothing Stores,428 Indian Rocks Rd N,"Belleair Bluffs, FL 33770",False,http://fortheloveofboutique.com/
27,0,ACTIVE,New,,Foot & Ankle Physicians PA-Dr. Gary Goodman & Dr. Elizabeth Annis,,(727) 796-0565,Medical Clinics,2350 Sunset Point Rd,"Clearwater, FL 33765",False,https://footandanklemc.com/
38,0,ACTIVE,New,,Focus Graphix,,(727) 216-6757,Clothing Stores,1025 W Bay Dr,"Largo, FL 33770",False,http://www.focusgraphix.com/
46,0,ACTIVE,New,,FloridaGulfVacation .com,,(727) 415-2840,Hotels,,,False,
25,0,Scrape Error,New,,Florida West Coast Air Conditioning,,(727) 461-3200,HVAC Contractors,1527 Citrus St,"Clearwater, FL 33756",False,http://www.acandheatingbradentonfl.com/
34,0,ACTIVE,New,,Florida Wellness & Rehab,,(727) 264-8888,Wellness Center,1820 Wellness Ln Bldg 4,"New Port Richey, FL 34655",False,http://www.floridawell.com/
45,0,ACTIVE,New,,Florida Waterblasters LLC.,,(727) 647-2596,Pool Cleaning Services,1230 Gulf Blvd,"Clearwater Beach, FL 33767",False,http://www.floridawaterblasters.com/
41,0,ACTIVE,New,,Florida Waterblasters,,(727) 637-0945,Pool Cleaning Services,,,False,
25,0,Scrape Error,New,,Florida State Health Department,,(727) 547-7780,Medical Clinics,6350 76th Ave N,"Pinellas Park, FL 33781",False,http://pinellashealth.com/
31,0,ACTIVE,New,,Florida Roof Bros,,(727) 612-8600,Roofing Contractors,600 Cleveland St Ste 371,"Clearwater, FL 33755",False,https://floridaroofbros.com/locations/pinellas-county-fl
40,0,ACTIVE,New,,Florida Pool Tech,,(727) 686-9219,Pool Cleaning Services,495 Alt 19 Unit 2355,"Palm Harbor, FL 34682",False,http://www.floridapooltech.com/
28,0,ACTIVE,New,,Florida Physical Medicine,,(727) 518-2977,Chiropractors,2200 W Bay Dr,"Largo, FL 33770",False,http://floridaphysicalmedicine.com/
40,0,ACTIVE,New,,Florida Insurance Advisors,,(727) 587-0078,Insurance Agencies,451 Central Park Dr,"Largo, FL 33771",False,http://www.floridainsuranceadvisors.com/
27,0,ACTIVE,New,,Florida Dermato Logy and S,,(727) 260-5143,Medical Clinics,2329 Sunset Point Rd,"Clearwater, FL 33765",False,https://www.floridamedicalclinic.com/in-house-services/the-skinshoppe
28,0,Scrape Error,New,,Florida Climate Worx,,(727) 940-9153,HVAC Contractors,801 W Bay Dr Ste 312,"Largo, FL 33770",False,
28,0,ACTIVE,New,,Florida Center For Back & Neck,,(727) 393-6100,Chiropractors,11444 Seminole Blvd,"Largo, FL 33778",False,https://www.floridabackandneckpain.com/index.php?p=145086
42,0,ACTIVE,New,,Florida Best Quote,,(727) 584-9999,Insurance Agencies,801 W Bay Dr Ste 102,"Largo, FL 33770",False,http://floridabestquote.com/
27,0,Scrape Error,New,,Florida A/C Services,,(727) 710-6370,HVAC Contractors,6258 118th Ave # 3,"Largo, FL 33773",False,https://www.flacservices.com/
24,0,ACTIVE,New,,Fl Five Star Lawn Care,,(727) 656-2143,Landscaping Services,115 Irwin St. W,"Safety Harbor, FL 34695",False,http://flfivestarlawncare.com/
38,0,ACTIVE,New,,Fix My Roofs,,(727) 223-1205,Roofing Contractors,1790 N Hercules Ave,"Clearwater, FL 33765",False,http://www.billshieldsroofing.com/
43,0,ACTIVE,New,,Forever Pillows,,(727) 430-6230,Gift Shops,,"Clearwater, FL 33759",False,http://www.foreverpillows.com/
26,0,Scrape Error,New,,Foundational Health Center,,(727) 545-4600,Medical Clinics,7241 Bryan Dairy Rd,"Seminole, FL 33777",False,http://www.youngfoundationalhealth.com/contact-young-foundational-health-center
43,0,Scrape Error,New,,GARAGE,,(727) 314-1207,Clothing Stores,2926 Roosevelt Blvd,"Clearwater, FL 33760",False,http://www.clearwatergaragedoorsfl.com/
43,0,ACTIVE,New,,Four Hundred Thirty Two West Side,,(727) 501-0432,Gift Shops,432 Indian Rocks Rd N,"Belleair Bluffs, FL 33770",False,https://palmharborkitchens.com/
25,0,ACTIVE,New,,G & E Healthcare,,(727) 585-7810,Medical Clinics,1345 W Bay Dr,"Largo, FL 33770",False,https://discspinecare.com/
37,0,ACTIVE,New,,Fyzical Therapy & Balance Centers-Lighthouse Point,,(727) 388-4688,Wellness Center,4020 Park St N,"Saint Petersburg, FL 33709",False,https://www.fyzical.com/lighthouse-point-fl
43,0,ACTIVE,New,,Futerman Roger D & Associates,,(727) 344-5511,Law Firms,13620 49th St N Ste 201,"Clearwater, FL 33762",False,http://www.criminalattorneytampa.com/
25,0,Scrape Error,New,,Fusion Healthcare,,(727) 328-8308,Medical Clinics,13923 Icot Blvd,"Clearwater, FL 33760",False,https://discspinecare.com/
44,0,ACTIVE,New,,Furlow Brenda W Attorney at Law PA,,(727) 518-8800,Law Firms,1000 Belcher Rd S,"Largo, FL 33771",False,http://www.brendafurlow.com/contact_brenda_furlow_tampa_florida_for_legal_advice.php
46,0,ACTIVE,New,,Furlow Brenda W,,(727) 518-8800,Law Firms,1401 W Bay Dr,"Largo, FL 33770",False,http://brendafurlow.com/
44,0,ACTIVE,New,,Fun Express Village,,(727) 397-9444,Gift Shops,12997 Village Blvd,"Madeira Beach, FL 33708",False,http://www.funexpressvillage.com/
34,0,ACTIVE,New,,Full Throttle Marketing Inc,,(727) 210-0835,Marketing Agencies,2480 E Bay Dr Ste 13,"Largo, FL 33771",False,http://floridafullthrottle.com/
28,0,ACTIVE,New,,"Frost, Richard, DC",,(727) 530-7778,Chiropractors,2480 E Bay Dr,"Largo, FL 33771",False,http://www.blueqhealth.com/
27,0,ACTIVE,New,,Frontline Services Achr,,(727) 220-5359,HVAC Contractors,13355 Belcher Rd S Ste 205,"Largo, FL 33773",False,http://frontlineservices-achr.com/
28,0,ACTIVE,New,,Frontline Services ACHR,,(727) 220-5359,HVAC Contractors,7315 118th Ter,"Largo, FL 33773",False,http://frontlineservices-achr.com/
30,0,ACTIVE,New,,Frontline Physical Therapy,,(727) 754-3477,Physical Therapy,1258 W Bay Dr,"Largo, FL 33770",False,https://frontline-pt.com/
45,0,ACTIVE,New,,Frisky Business,,(727) 914-0941,Gift Shops,1100 34th St N,"Saint Petersburg, FL 33713",False,http://www.friskybusinessstpete.com/
47,0,ACTIVE,New,,Frenchy's Oasis Motel,,(727) 446-6835,Hotels,423 E Shore Dr,"Clearwater Beach, FL 33767",False,http://www.oasispalmsresort.com/
40,0,ACTIVE,New,,Freeway Insurance,,(727) 203-7004,Insurance Agencies,3201 E Bay Dr,"Largo, FL 33771",False,http://www.freewayinsurance.com/
42,0,ACTIVE,New,,Freeman Baker Insurance Service,,(727) 466-1705,Insurance Agencies,7850 Ulmerton Rd,"Largo, FL 33771",False,http://fbisllc.com/contact-us.php
25,0,ACTIVE,New,,Freedom Square and Healthcare,,(727) 319-0706,Medical Clinics,10800 Temple Ter,"Seminole, FL 33772",False,http://www.brookdaleliving.com/
31,0,ACTIVE,New,,Freedom Roofing Div,,(727) 788-3705,Roofing Contractors,12810 49th St N,"Clearwater, FL 33762",False,https://freedomroofingdivision.com/
50,0,ACTIVE,New,,Freaki Tiki Bar,,(727) 329-6160,Bars,28778 US Highway 19 N,"Clearwater, FL 33761",False,http://www.wholefoodsmarket.com/
51,0,ACTIVE,New,,Francesca Grace Maurici,,(727) 893-5050,Dentists,9200 113th St,"Seminole, FL 33772",False,https://www.aspendental.com/schedule-an-appointment/?fc=2341&utm_source=YP&utm_medium=IYP&utm_campaign=StPete_FL-MMIYP-2341
33,0,ACTIVE,New,,Foxxr Digital Marketing,,(727) 379-2207,Marketing Agencies,,"Saint Petersburg, FL 33710",False,https://www.blazonstudio.com/
43,0,Scrape Error,New,,Fitz Tropics,,(727) 596-5446,Doctors,12464 Indian Rocks Rd,"Largo, FL 33774",False,https://www.fitztropicsfamilycare.com/contact.html
39,0,ACTIVE,New,,Fitz Roofing,,(727) 434-9665,Roofing Contractors,801 Royal Dr Unit NULL,"Largo, FL 33770",False,https://fitzroofing.com/largo
38,0,ACTIVE,New,,Ffr Global Kuzelka,,(727) 584-4825,Roofing Contractors,1631 Loretta Ave NW,"Largo, FL 33770",False,https://rjowensroofing.com/
31,0,ACTIVE,New,,Fat Cat Tavern,,(727) 530-0424,Bars,3665 E Bay Dr,"Largo, FL 33771",False,http://www.fatcattavernlargo.com/
26,0,Scrape Error,New,,Emergency Air Conditioning Repair,,(727) 431-5460,HVAC Contractors,610 Gulf Blvd,"Indian Rocks Beach, FL 33785",False,http://iceberg4ac.com/
40,0,ACTIVE,New,,Elizabeth Bargain Bin Corp,,(727) 345-2299,Clothing Stores,6901 Tyrone Sq,"Saint Petersburg, FL 33710",False,http://macsportssupplies.com/
34,0,ACTIVE,New,,Elevated Massage & Wellness,,(727) 280-6424,Wellness Center,1210 16th St N,"Saint Petersburg, FL 33705",False,https://www.elevatedmassageandwellness.com/
39,0,Unknown,New,,"El Bahri, George F, DO",,(727) 586-7103,Doctors,201 14th St SW,"Largo, FL 33770",False,http://www.newimagederm.com/
30,0,ACTIVE,New,,Eco Roofing & Windows,,(727) 333-7791,Roofing Contractors,14220 66th St N,"Clearwater, FL 33764",False,http://www.eonroofing.com/
31,0,ACTIVE,New,,Eco Roofing,,(727) 492-6973,Roofing Contractors,12551 82nd Ter,"Seminole, FL 33776",False,http://www.eonroofing.com/
31,0,ACTIVE,New,,East Bay Rehabilitation Center,,(727) 530-7100,Physical Therapy,4470 E Bay Dr,"Clearwater, FL 33764",False,http://www.eastbayrehab.com/
45,0,Scrape Error,New,,"East Bay Dental: Amy G Doan, DDS",,(727) 581-9515,Dentists,1601 E Bay Dr Ste 1,"Largo, FL 33771",False,http://www.eastbaydentalflorida.com/
24,0,ACTIVE,New,,Eagle Lawn Care and Pest Control,,(727) 477-0289,Landscaping Services,"8217 Ulmerton Rd, #5","Largo, FL 33771",False,https://www.eaglelawncarefl.com/
41,0,ACTIVE,New,,Eagle Insurance Group,,(727) 210-0980,Insurance Agencies,9225 Ulmerton Rd,"Largo, FL 33771",False,https://www.eagleinsgrp.com/contact
38,0,ACTIVE,New,,EZ Home Choice Real Estate,,(727) 392-4900,Real Estate Agents,11171 Seminole Blvd,"Largo, FL 33778",False,http://ezhomechoice.com/
48,0,ACTIVE,New,,EZ Furniture,,(727) 382-4550,Furniture Stores,1050 Kapp Dr,"Clearwater, FL 33765",False,https://www.godwininteriors.com/
43,0,ACTIVE,New,,ESG Heat Pack Store,,(727) 393-2226,Gift Shops,5141 Seminole Blvd,"Saint Petersburg, FL 33708",False,http://www.esgmassage.com/
35,0,ACTIVE,New,,ELS Language Center - St. Petersburg,,(727) 864-7820,Wellness Center,4200 54th Ave S,"St Petersburg, FL 33711",False,https://learn.els.edu/destinations/st-petersburg
37,0,ACTIVE,New,,E Z Home Choice Real Estate,,(727) 392-4900,Real Estate Agents,2600 E Bay Dr,"Largo, FL 33771",False,https://ezhomechoice.com/2020/09/24/we-have-moved
50,0,ACTIVE,New,,DōMA Home Furnishings,,(727) 327-9400,Furniture Stores,2533 22nd Ave N,"St Petersburg, FL 33713",False,https://www.domahomefurnishings.com/
40,0,ACTIVE,New,,Dutchcraft Services,,(727) 772-8827,Pool Cleaning Services,,,False,
33,0,ACTIVE,New,,Dunn Contracting,,(727) 410-5717,Roofing Contractors,5580 63rd Way N,"Saint Petersburg, FL 33709",False,http://www.dunncontracting.com/
37,0,ACTIVE,New,,Dunedin Roofing Inc.,,(727) 240-9489,Roofing Contractors,1034 Bass Blvd,"Dunedin, FL 34698",False,http://www.dunedinroofingcontractors.com/
26,0,ACTIVE,New,,Dunedin Refrigeration,,(727) 733-8446,HVAC Contractors,228 Douglas Ave # 7956,"Dunedin, FL 34698",False,http://www.dunedinrefrigeration.com/
36,0,ACTIVE,New,,"Ena Ebanks, Realtor",,(727) 433-2437,Real Estate Agents,10575 68th Ave,"Seminole, FL 33772",False,https://enasellsflorida.com/
28,0,ACTIVE,New,,Encore Air Heating & Air Conditioning,,(727) 304-2705,HVAC Contractors,7545 124th Ave Ste B,"Largo, FL 33773",False,https://www.arcticairsystems.com/
34,0,ACTIVE,New,,Enrollment Catalyst,,(727) 647-0378,Marketing Agencies,9770 Indian Key Trl,"Seminole, FL 33776",False,http://www.enrollmentcatalyst.com/
